calle,x0,y0,x1,y1,mano,regla,hInicio,hFin
FERNANDEZ DE LA CRUZ, F., GRAL. AV.-58.4352585586166,-34.6536182530017,-58.4360193377692,-34.6542189929395,izquierdo,PROHIBIDO ESTACIONAR,0,24
CRAMER-58.4766225185975,-34.5444230295709,-58.4763256413351,-34.5450219646817,izquierdo,PERMITIDO ESTACIONAR,0,24
ARIAS-58.4761860902575,-34.5432760271374,-58.4769906320062,-34.5435416363351,izquierdo,PERMITIDO ESTACIONAR,0,24
FERNANDEZ DE LA CRUZ, F., GRAL. AV.-58.4359013805694,-34.6543184622169,-58.4351332568913,-34.6537099841399,derecho,PROHIBIDO ESTACIONAR,0,24
FERNANDEZ DE LA CRUZ, F., GRAL. AV.-58.4359874468043,-34.6542569707283,-58.4352193230638,-34.6536484931872,izquierdo,PROHIBIDO ESTACIONAR,0,24
VIDAL-58.4757899061462,-34.5439530230373,-58.4760996676169,-34.5433119046182,izquierdo,PERMITIDO ESTACIONAR,0,24
RAMALLO-58.4766213028568,-34.5442880744578,-58.4765705347797,-34.5442710154492,izquierdo,PERMITIDO ESTACIONAR,0,24
CRAMER-58.4770255782111,-34.5436179338507,-58.476707244006,-34.5442601259762,izquierdo,PERMITIDO ESTACIONAR,0,24
RABANAL, FRANCISCO, INTENDENTE AV.-58.4273067761655,-34.6596023949994,-58.4269636505453,-34.6594103699632,derecho,PROHIBIDO ESTACIONAR,0,24
FERNANDEZ DE LA CRUZ, F., GRAL. AV.-58.4345952862831,-34.6530945035241,-58.4350890832461,-34.6534844242039,izquierdo,PROHIBIDO ESTACIONAR,0,24
BONORINO, ESTEBAN, CNEL. AV.-58.4272493351957,-34.6583539517737,-58.4273100598323,-34.6583097192679,izquierdo,PERMITIDO ESTACIONAR,0,24
BONORINO, ESTEBAN, CNEL. AV.-58.4280824584859,-34.6577615066474,-58.4286959399021,-34.6573201992676,izquierdo,PERMITIDO ESTACIONAR,0,24
BONORINO, ESTEBAN, CNEL. AV.-58.4289095380553,-34.6571668099619,-58.4289361328887,-34.657147779225,izquierdo,PERMITIDO ESTACIONAR,0,24
BONORINO, ESTEBAN, CNEL. AV.-58.4256852671827,-34.6600685366582,-58.4251337815356,-34.6607479183129,derecho,PERMITIDO ESTACIONAR,0,24
BONORINO, ESTEBAN, CNEL. AV.-58.4264051710772,-34.6591831295711,-58.4258267509137,-34.6598955769178,derecho,PERMITIDO ESTACIONAR,0,24
FERNANDEZ DE LA CRUZ, F., GRAL. AV.-58.4350545251907,-34.6535191614397,-58.4345525362676,-34.6531214992588,izquierdo,PROHIBIDO ESTACIONAR,0,24
VIDAL-58.4761770925477,-34.5431494337282,-58.4763406625295,-34.5428107591473,izquierdo,PERMITIDO ESTACIONAR,0,24
CRAMER-58.4774274760121,-34.5427982996535,-58.477377286802,-34.5429026016372,izquierdo,PERMITIDO ESTACIONAR,0,24
PICO-58.4769889284202,-34.5416268209693,-58.4777950904813,-34.5418901711813,izquierdo,PERMITIDO ESTACIONAR,0,24
BERON DE ASTRADA-58.4248209730633,-34.6593621679594,-58.4256402705065,-34.6598699195918,derecho,PERMITIDO ESTACIONAR,0,24
RABANAL, FRANCISCO, INTENDENTE AV.-58.4263152500156,-34.6590504288087,-58.4254683965901,-34.6585767017183,derecho,PROHIBIDO ESTACIONAR,0,24
RABANAL, FRANCISCO, INTENDENTE AV.-58.4258803651508,-34.6582313183379,-58.4267135594897,-34.6586001370457,derecho,PROHIBIDO ESTACIONAR,0,24
RABANAL, FRANCISCO, INTENDENTE AV.-58.426824891839,-34.6586598911531,-58.4274725089881,-34.6589463952432,derecho,PROHIBIDO ESTACIONAR,0,24
BONORINO, ESTEBAN, CNEL. AV.-58.4268275244822,-34.6586642899776,-58.4271408411899,-34.6584362129556,izquierdo,PERMITIDO ESTACIONAR,0,24
DEHEZA-58.4774238039635,-34.5426606296972,-58.4766152521273,-34.5423938406231,izquierdo,PERMITIDO ESTACIONAR,0,24
BONORINO, ESTEBAN, CNEL. AV.-58.4280243870569,-34.6577062139062,-58.4286378683729,-34.6572649068144,derecho,PERMITIDO ESTACIONAR,0,24
BONORINO, ESTEBAN, CNEL. AV.-58.4267557987455,-34.6586209974155,-58.4270691154864,-34.6583929205762,derecho,PERMITIDO ESTACIONAR,0,24
BONORINO, ESTEBAN, CNEL. AV.-58.4271940737608,-34.6583012780735,-58.4272547983883,-34.6582570455949,derecho,PERMITIDO ESTACIONAR,0,24
BERON DE ASTRADA-58.4247719288726,-34.6594225608578,-58.4255912266105,-34.659930312815,izquierdo,PERMITIDO ESTACIONAR,0,24
CHARRUA-58.4246633964617,-34.6594315541379,-58.424178349434,-34.6600290039806,derecho,PERMITIDO ESTACIONAR,0,24
